gene_id,0
ENSMUSG00000005886,0.38121671371791827
ENSMUSG00000025939,0.5184106639761386
ENSMUSG00000025939,0.49633810660111194
ENSMUSG00000041859,3.1286751674491065
ENSMUSG00000026153,0.31071363258357027
ENSMUSG00000033569,-0.9015228973974294
ENSMUSG00000026116,0.4230057512138348
ENSMUSG00000003134,0.6929592742201742
ENSMUSG00000008136,0.872915467760703
ENSMUSG00000026049,2.4660736033196597
ENSMUSG00000038174,0.3778537165651694
ENSMUSG00000040865,0.5032029391184569
ENSMUSG00000026193,0.37872154807421693
ENSMUSG00000039395,0.9930055064979629
ENSMUSG00000006301,2.5999935769214453
ENSMUSG00000073643,0.5297225678474464
ENSMUSG00000004364,0.382123257688867
ENSMUSG00000014602,0.8053924684265147
ENSMUSG00000026281,3.0249505184199585
ENSMUSG00000026385,2.71503862249192
ENSMUSG00000026347,0.6622020621305635
ENSMUSG00000026355,1.5113480220937054
ENSMUSG00000026463,1.4430891750429808
ENSMUSG00000020423,3.138182738611604
ENSMUSG00000009418,0.2808481887748163
ENSMUSG00000052748,0.3617545334335645
ENSMUSG00000042684,0.9578317446778203
ENSMUSG00000033684,1.729354899046545
ENSMUSG00000026600,0.9280531347221703
ENSMUSG00000026576,2.260448500950142
ENSMUSG00000026571,0.24833855134681
ENSMUSG00000026566,1.8204157747800165
ENSMUSG00000026688,2.110150666966106
ENSMUSG00000052534,-0.3495638346734433
ENSMUSG00000026663,0.005696663433089546
ENSMUSG00000013698,2.2995515503836255
ENSMUSG00000057335,0.19613999862778775
ENSMUSG00000019699,-0.3389015739836777
ENSMUSG00000046836,2.4324758743638304
ENSMUSG00000039239,0.09421165572570991
ENSMUSG00000026605,1.2532635702547623
ENSMUSG00000026628,1.4864981528615442
ENSMUSG00000037474,0.6399023839107513
ENSMUSG00000037395,0.8030829643534908
ENSMUSG00000051285,0.2726578659035277
ENSMUSG00000056763,0.4213506085271274
ENSMUSG00000026113,1.5740500908648598
ENSMUSG00000026072,1.0051418460468668
ENSMUSG00000038349,-0.21234717613832502
ENSMUSG00000041040,0.5373701293204011
